time	V(dac_out)	V(after_filter)
2.248206228271806e-05	3.281250e+00	3.878238e+00
2.249206228271806e-05	3.281250e+00	3.877594e+00
2.250206228271806e-05	3.281250e+00	3.876945e+00
2.251206228271807e-05	3.281250e+00	3.876292e+00
2.252206228271807e-05	3.281250e+00	3.875633e+00
2.252581228271807e-05	3.268229e+00	3.875382e+00
2.253081228271807e-05	3.261719e+00	3.875049e+00
2.254081228271807e-05	3.261719e+00	3.874379e+00
2.255081228271807e-05	3.261719e+00	3.873704e+00
2.256081228271807e-05	3.261719e+00	3.873022e+00
2.257081228271807e-05	3.261719e+00	3.872333e+00
2.258081228271807e-05	3.261719e+00	3.871639e+00
2.259081228271808e-05	3.261719e+00	3.870938e+00
2.260081228271808e-05	3.261719e+00	3.870230e+00
2.261081228271808e-05	3.256836e+00	3.869518e+00
2.262206228271808e-05	3.242188e+00	3.868707e+00
2.263956228271808e-05	3.242188e+00	3.867424e+00
2.267956228271809e-05	3.242188e+00	3.864421e+00
2.268956228271809e-05	3.237305e+00	3.863653e+00
2.269956228271809e-05	3.227539e+00	3.862879e+00
2.270956228271809e-05	3.222656e+00	3.862099e+00
2.276956228271810e-05	3.222656e+00	3.857275e+00
2.277956228271810e-05	3.217773e+00	3.856450e+00
2.279081228271811e-05	3.203125e+00	3.855518e+00
2.279831228271810e-05	3.203125e+00	3.854892e+00
2.281831228271811e-05	3.203125e+00	3.853204e+00
2.285831228271811e-05	3.203125e+00	3.849775e+00
2.286831228271812e-05	3.194444e+00	3.848906e+00
2.287206228271811e-05	3.183594e+00	3.848577e+00
2.287831228271811e-05	3.183594e+00	3.848030e+00
2.290956228271811e-05	3.183594e+00	3.845279e+00
2.291456228271812e-05	3.183594e+00	3.844838e+00
2.293456228271812e-05	3.183594e+00	3.843062e+00
2.294456228271812e-05	3.178711e+00	3.842168e+00
2.295456228271812e-05	3.168945e+00	3.841274e+00
2.296456228271812e-05	3.164062e+00	3.840377e+00
2.302456228271813e-05	3.164062e+00	3.834984e+00
2.303456228271813e-05	3.159180e+00	3.834082e+00
2.304456228271814e-05	3.149414e+00	3.833178e+00
2.305456228271814e-05	3.144531e+00	3.832276e+00
2.309456228271814e-05	3.144531e+00	3.828684e+00
2.309674978271814e-05	3.144531e+00	3.828489e+00
2.310049978271814e-05	3.144531e+00	3.828153e+00
2.310549978271814e-05	3.144531e+00	3.827706e+00
2.311549978271815e-05	3.139648e+00	3.826816e+00
2.312549978271815e-05	3.129883e+00	3.825925e+00
2.313674978271815e-05	3.125000e+00	3.824921e+00
2.314549978271815e-05	3.125000e+00	3.824143e+00
2.316674978271815e-05	3.125000e+00	3.822267e+00
2.318174978271815e-05	3.125000e+00	3.820949e+00
2.318549978271815e-05	3.125000e+00	3.820619e+00
2.320049978271815e-05	3.120117e+00	3.819306e+00
2.321049978271815e-05	3.110352e+00	3.818433e+00
2.322049978271815e-05	3.105469e+00	3.817563e+00
2.329049978271816e-05	3.105469e+00	3.811550e+00
2.329424978271816e-05	3.092448e+00	3.811232e+00
2.330049978271816e-05	3.085938e+00	3.810703e+00
2.330799978271816e-05	3.085938e+00	3.810069e+00
2.335799978271817e-05	3.085938e+00	3.805872e+00
2.336799978271817e-05	3.081055e+00	3.805040e+00
2.337799978271817e-05	3.071289e+00	3.804209e+00
2.338799978271817e-05	3.066406e+00	3.803378e+00
2.345799978271818e-05	3.066406e+00	3.797583e+00
2.346174978271818e-05	3.053385e+00	3.797275e+00
2.346674978271818e-05	3.046875e+00	3.796863e+00
2.352674978271819e-05	3.046875e+00	3.791897e+00
2.353674978271819e-05	3.041992e+00	3.791064e+00
2.354674978271820e-05	3.032227e+00	3.790228e+00
2.355674978271820e-05	3.027344e+00	3.789390e+00
2.358674978271820e-05	3.027344e+00	3.786869e+00
2.360674978271821e-05	3.027344e+00	3.785170e+00
2.361674978271821e-05	3.022461e+00	3.784316e+00
2.362674978271821e-05	3.012695e+00	3.783460e+00
2.363674978271821e-05	3.007812e+00	3.782601e+00
2.365049978271821e-05	3.007812e+00	3.781414e+00
2.365835692557535e-05	3.007812e+00	3.780729e+00
2.366621406843250e-05	3.007812e+00	3.780041e+00
2.367407121128964e-05	3.007812e+00	3.779351e+00
2.368192835414679e-05	3.007812e+00	3.778658e+00
2.368978549700393e-05	3.007812e+00	3.777963e+00
2.369764263986108e-05	3.007812e+00	3.777266e+00
2.370549978271822e-05	3.007812e+00	3.776567e+00
2.370924978271822e-05	2.994792e+00	3.776229e+00
2.371424978271822e-05	2.988281e+00	3.775779e+00
2.377424978271823e-05	2.988281e+00	3.770291e+00
2.378424978271823e-05	2.983398e+00	3.769357e+00
2.379424978271823e-05	2.973633e+00	3.768416e+00
2.380424978271823e-05	2.968750e+00	3.767471e+00
2.385424978271824e-05	2.968750e+00	3.762660e+00
2.386424978271824e-05	2.963867e+00	3.761680e+00
2.387549978271824e-05	2.949219e+00	3.760570e+00
2.388299978271824e-05	2.949219e+00	3.759827e+00
2.394299978271825e-05	2.949219e+00	3.753775e+00
2.395299978271825e-05	2.944336e+00	3.752748e+00
2.396299978271826e-05	2.934570e+00	3.751716e+00
2.397299978271826e-05	2.929688e+00	3.750680e+00
2.402299978271826e-05	2.929688e+00	3.745439e+00
2.403299978271827e-05	2.924805e+00	3.744380e+00
2.404299978271827e-05	2.915039e+00	3.743319e+00
2.405299978271827e-05	2.910156e+00	3.742254e+00
2.410299978271828e-05	2.910156e+00	3.736888e+00
2.411299978271828e-05	2.905273e+00	3.735809e+00
2.412299978271828e-05	2.895508e+00	3.734727e+00
2.413299978271828e-05	2.890625e+00	3.733642e+00
2.418299978271829e-05	2.890625e+00	3.728215e+00
2.419299978271829e-05	2.885742e+00	3.727127e+00
2.420299978271829e-05	2.875977e+00	3.726040e+00
2.421424978271829e-05	2.871094e+00	3.724817e+00
2.421674978271829e-05	2.871094e+00	3.724544e+00
2.423174978271830e-05	2.871094e+00	3.722916e+00
2.423889263986115e-05	2.871833e+00	3.722140e+00
2.424603549700401e-05	2.872094e+00	3.721364e+00
2.425317835414687e-05	2.871876e+00	3.720589e+00
2.426032121128973e-05	2.871178e+00	3.719815e+00
2.426746406843259e-05	2.870002e+00	3.719041e+00
2.427460692557545e-05	2.868346e+00	3.718269e+00
2.428174978271830e-05	2.866211e+00	3.717497e+00
2.429174978271831e-05	2.856445e+00	3.716416e+00
2.430174978271831e-05	2.851562e+00	3.715337e+00
2.435299978271831e-05	2.851562e+00	3.709827e+00
2.436049978271831e-05	2.848307e+00	3.709028e+00
2.437049978271832e-05	2.836914e+00	3.707962e+00
2.438049978271832e-05	2.832031e+00	3.706897e+00
2.439174978271832e-05	2.832031e+00	3.705701e+00
2.439924978271832e-05	2.832031e+00	3.704904e+00
2.441299978271832e-05	2.832031e+00	3.703449e+00
2.441782121128975e-05	2.832690e+00	3.702939e+00
2.442264263986117e-05	2.832431e+00	3.702429e+00
2.442746406843260e-05	2.831256e+00	3.701921e+00
2.443228549700403e-05	2.829163e+00	3.701412e+00
2.443710692557546e-05	2.826154e+00	3.700904e+00
2.444192835414689e-05	2.822227e+00	3.700397e+00
2.444674978271832e-05	2.817383e+00	3.699890e+00
2.445674978271832e-05	2.812500e+00	3.698838e+00
2.449049978271832e-05	2.812500e+00	3.695302e+00
2.449237478271832e-05	2.812500e+00	3.695106e+00
2.449987478271832e-05	2.812500e+00	3.694325e+00
2.450987478271832e-05	2.812500e+00	3.693285e+00
2.451987478271833e-05	2.807617e+00	3.692245e+00
2.452987478271833e-05	2.797852e+00	3.691204e+00
2.453987478271833e-05	2.792969e+00	3.690165e+00
2.458987478271834e-05	2.792969e+00	3.684988e+00
2.459987478271834e-05	2.788086e+00	3.683954e+00
2.461112478271834e-05	2.773438e+00	3.682789e+00
2.463987478271834e-05	2.773438e+00	3.679808e+00
2.464737478271834e-05	2.773438e+00	3.679030e+00
2.467737478271835e-05	2.773438e+00	3.675917e+00
2.468737478271835e-05	2.768555e+00	3.674876e+00
2.469737478271835e-05	2.758789e+00	3.673835e+00
2.470737478271835e-05	2.753906e+00	3.672792e+00
2.471737478271835e-05	2.753906e+00	3.671747e+00
2.472862478271835e-05	2.753906e+00	3.670568e+00
2.473612478271835e-05	2.753906e+00	3.669778e+00
2.475612478271836e-05	2.753906e+00	3.667670e+00
2.476612478271836e-05	2.749023e+00	3.666614e+00
2.477612478271836e-05	2.739258e+00	3.665554e+00
2.478737478271836e-05	2.734375e+00	3.664357e+00
2.479487478271836e-05	2.734375e+00	3.663556e+00
2.479916049700407e-05	2.734375e+00	3.663098e+00
2.480344621128979e-05	2.734375e+00	3.662640e+00
2.480773192557550e-05	2.734375e+00	3.662180e+00
2.481201763986122e-05	2.734375e+00	3.661720e+00
2.481630335414693e-05	2.734375e+00	3.661258e+00
2.482058906843265e-05	2.734375e+00	3.660796e+00
2.482487478271836e-05	2.734375e+00	3.660333e+00
2.484237478271836e-05	2.729492e+00	3.658438e+00
2.485237478271836e-05	2.719727e+00	3.657351e+00
2.486237478271837e-05	2.714844e+00	3.656260e+00
2.491237478271837e-05	2.714844e+00	3.650730e+00
2.492237478271838e-05	2.709961e+00	3.649611e+00
2.493237478271838e-05	2.700195e+00	3.648489e+00
2.494237478271838e-05	2.695312e+00	3.647362e+00
2.499237478271839e-05	2.695312e+00	3.641647e+00
2.500237478271839e-05	2.690430e+00	3.640489e+00
2.501362478271839e-05	2.675781e+00	3.639182e+00
2.502112478271839e-05	2.675781e+00	3.638307e+00
2.508112478271840e-05	2.675781e+00	3.631213e+00
2.509112478271840e-05	2.670898e+00	3.630016e+00
2.510112478271840e-05	2.661133e+00	3.628815e+00
2.511112478271840e-05	2.656250e+00	3.627609e+00
2.512112478271840e-05	2.656250e+00	3.626398e+00
2.512826763986126e-05	2.656990e+00	3.625533e+00
2.513541049700412e-05	2.657250e+00	3.624666e+00
2.514255335414698e-05	2.657032e+00	3.623796e+00
2.514969621128984e-05	2.656334e+00	3.622924e+00
2.515683906843270e-05	2.655158e+00	3.622050e+00
2.516398192557555e-05	2.653502e+00	3.621174e+00
2.517112478271841e-05	2.651367e+00	3.620295e+00
2.518112478271841e-05	2.641602e+00	3.619064e+00
2.520112478271842e-05	2.636719e+00	3.616600e+00
2.523112478271842e-05	2.636719e+00	3.612876e+00
2.524237478271842e-05	2.636719e+00	3.611475e+00
2.524987478271842e-05	2.633464e+00	3.610539e+00
2.525987478271842e-05	2.622070e+00	3.609292e+00
2.527987478271843e-05	2.617188e+00	3.606789e+00
2.528701763986129e-05	2.617927e+00	3.605894e+00
2.529416049700414e-05	2.618188e+00	3.604999e+00
2.530130335414700e-05	2.617969e+00	3.604104e+00
2.530844621128986e-05	2.617272e+00	3.603208e+00
2.531558906843272e-05	2.616095e+00	3.602312e+00
2.532273192557558e-05	2.614440e+00	3.601415e+00
2.532987478271844e-05	2.612305e+00	3.600519e+00
2.534987478271844e-05	2.597656e+00	3.598003e+00
2.535844621128987e-05	2.597656e+00	3.596926e+00
2.536701763986130e-05	2.597656e+00	3.595849e+00
2.537558906843273e-05	2.597656e+00	3.594772e+00
2.538416049700416e-05	2.597656e+00	3.593695e+00
2.539273192557559e-05	2.597656e+00	3.592618e+00
2.540130335414702e-05	2.597656e+00	3.591541e+00
2.540987478271845e-05	2.597656e+00	3.590465e+00
2.541362478271845e-05	2.584635e+00	3.589993e+00
2.541862478271845e-05	2.578125e+00	3.589365e+00
2.544862478271845e-05	2.578125e+00	3.585609e+00
2.545192835414702e-05	2.578125e+00	3.585195e+00
2.545523192557559e-05	2.578125e+00	3.584782e+00
2.545853549700416e-05	2.578125e+00	3.584368e+00
2.546183906843274e-05	2.578125e+00	3.583955e+00
2.546514263986131e-05	2.578125e+00	3.583541e+00
2.546844621128988e-05	2.578125e+00	3.583128e+00
2.547174978271845e-05	2.578125e+00	3.582715e+00
2.549174978271845e-05	2.573242e+00	3.580219e+00
2.551174978271846e-05	2.558594e+00	3.577726e+00
2.554174978271846e-05	2.558594e+00	3.574002e+00
2.555549978271846e-05	2.558594e+00	3.572297e+00
2.557049978271846e-05	2.553711e+00	3.570445e+00
2.559049978271847e-05	2.539062e+00	3.567975e+00
2.559907121128990e-05	2.539819e+00	3.566918e+00
2.560764263986133e-05	2.540091e+00	3.565862e+00
2.561621406843276e-05	2.539879e+00	3.564808e+00
2.562478549700419e-05	2.539181e+00	3.563755e+00
2.563335692557562e-05	2.537999e+00	3.562704e+00
2.564192835414705e-05	2.536332e+00	3.561653e+00
2.565049978271848e-05	2.534180e+00	3.560604e+00
2.567049978271848e-05	2.519531e+00	3.558155e+00
2.567889263986134e-05	2.519531e+00	3.557128e+00
2.568728549700419e-05	2.519531e+00	3.556101e+00
2.569567835414705e-05	2.519531e+00	3.555075e+00
2.570407121128991e-05	2.519531e+00	3.554050e+00
2.571246406843277e-05	2.519531e+00	3.553025e+00
2.572085692557562e-05	2.519531e+00	3.552000e+00
2.572924978271848e-05	2.519531e+00	3.550976e+00
2.573674978271848e-05	2.506510e+00	3.550061e+00
2.574674978271848e-05	2.500000e+00	3.548842e+00
2.575532121128991e-05	2.500757e+00	3.547795e+00
2.576389263986134e-05	2.501029e+00	3.546749e+00
2.577246406843277e-05	2.500816e+00	3.545702e+00
2.578103549700420e-05	2.500118e+00	3.544655e+00
2.578960692557563e-05	2.498936e+00	3.543608e+00
2.579817835414706e-05	2.497269e+00	3.542560e+00
2.580674978271849e-05	2.495117e+00	3.541512e+00
2.582674978271850e-05	2.480469e+00	3.539063e+00
2.583799978271850e-05	2.480469e+00	3.537684e+00
2.584549978271850e-05	2.480469e+00	3.536763e+00
2.587549978271850e-05	2.480469e+00	3.533071e+00
2.590549978271851e-05	2.460938e+00	3.529360e+00
2.591407121128994e-05	2.461694e+00	3.528296e+00
2.592264263986137e-05	2.461966e+00	3.527230e+00
2.593121406843280e-05	2.461754e+00	3.526162e+00
2.593978549700423e-05	2.461056e+00	3.525092e+00
2.594835692557566e-05	2.459874e+00	3.524020e+00
2.595692835414709e-05	2.458207e+00	3.522946e+00
2.596549978271852e-05	2.456055e+00	3.521869e+00
2.598549978271852e-05	2.441406e+00	3.519347e+00
2.599407121128995e-05	2.442163e+00	3.518264e+00
2.600264263986138e-05	2.442435e+00	3.517178e+00
2.601121406843281e-05	2.442222e+00	3.516088e+00
2.601978549700424e-05	2.441525e+00	3.514996e+00
2.602835692557567e-05	2.440342e+00	3.513902e+00
2.603692835414710e-05	2.438675e+00	3.512804e+00
2.604549978271853e-05	2.436523e+00	3.511703e+00
2.606549978271853e-05	2.421875e+00	3.509129e+00
2.607389263986139e-05	2.422587e+00	3.508040e+00
2.608228549700425e-05	2.422830e+00	3.506949e+00
2.609067835414711e-05	2.422602e+00	3.505856e+00
2.609907121128997e-05	2.421905e+00	3.504760e+00
2.610746406843282e-05	2.420737e+00	3.503663e+00
2.611585692557568e-05	2.419100e+00	3.502563e+00
2.612424978271854e-05	2.416992e+00	3.501461e+00
2.614424978271854e-05	2.402344e+00	3.498820e+00
2.615389263986140e-05	2.402941e+00	3.497540e+00
2.616353549700426e-05	2.403184e+00	3.496257e+00
2.617317835414712e-05	2.403073e+00	3.494970e+00
2.618282121128997e-05	2.402608e+00	3.493680e+00
2.619246406843283e-05	2.401789e+00	3.492386e+00
2.620210692557569e-05	2.400616e+00	3.491088e+00
2.621174978271855e-05	2.399089e+00	3.489787e+00
2.622174978271855e-05	2.387695e+00	3.488434e+00
2.624299978271855e-05	2.382812e+00	3.485550e+00
2.625264263986141e-05	2.384298e+00	3.484235e+00
2.626228549700427e-05	2.384359e+00	3.482917e+00
2.627192835414713e-05	2.382994e+00	3.481596e+00
2.628157121128999e-05	2.380204e+00	3.480273e+00
2.629121406843284e-05	2.375988e+00	3.478947e+00
2.630085692557570e-05	2.370347e+00	3.477618e+00
2.631049978271856e-05	2.363281e+00	3.476287e+00
2.631907121128999e-05	2.364038e+00	3.475102e+00
2.632764263986142e-05	2.364310e+00	3.473915e+00
2.633621406843285e-05	2.364097e+00	3.472727e+00
2.634478549700428e-05	2.363400e+00	3.471536e+00
2.635335692557571e-05	2.362217e+00	3.470343e+00
2.636192835414714e-05	2.360550e+00	3.469149e+00
2.637049978271857e-05	2.358398e+00	3.467952e+00
2.639049978271857e-05	2.343750e+00	3.465158e+00
2.639907121129000e-05	2.344507e+00	3.463959e+00
2.640764263986143e-05	2.344779e+00	3.462758e+00
2.641621406843286e-05	2.344566e+00	3.461556e+00
2.642478549700429e-05	2.343868e+00	3.460354e+00
2.643335692557572e-05	2.342686e+00	3.459151e+00
2.644192835414715e-05	2.341019e+00	3.457947e+00
2.645049978271858e-05	2.338867e+00	3.456742e+00
2.647049978271859e-05	2.324219e+00	3.453928e+00
2.648174978271859e-05	2.324219e+00	3.452346e+00
2.648907121129002e-05	2.324847e+00	3.451316e+00
2.649639263986145e-05	2.325111e+00	3.450285e+00
2.650371406843288e-05	2.325011e+00	3.449255e+00
2.651103549700430e-05	2.324546e+00	3.448224e+00
2.651835692557573e-05	2.323716e+00	3.447193e+00
2.652567835414716e-05	2.322522e+00	3.446162e+00
2.653299978271859e-05	2.320964e+00	3.445130e+00
2.653799978271859e-05	2.311198e+00	3.444427e+00
2.655174978271859e-05	2.304688e+00	3.442492e+00
2.655674978271859e-05	2.304688e+00	3.441789e+00
2.656389263986145e-05	2.305427e+00	3.440786e+00
2.657103549700431e-05	2.305688e+00	3.439783e+00
2.657817835414717e-05	2.305469e+00	3.438779e+00
2.658532121129003e-05	2.304772e+00	3.437776e+00
2.659246406843288e-05	2.303595e+00	3.436773e+00
2.659960692557574e-05	2.301940e+00	3.435769e+00
2.660674978271860e-05	2.299805e+00	3.434766e+00
2.662674978271860e-05	2.285156e+00	3.431962e+00
2.663532121129003e-05	2.285913e+00	3.430761e+00
2.664389263986146e-05	2.286185e+00	3.429560e+00
2.665246406843289e-05	2.285972e+00	3.428359e+00
2.666103549700432e-05	2.285275e+00	3.427160e+00
2.666960692557575e-05	2.284092e+00	3.425962e+00
2.667817835414718e-05	2.282425e+00	3.424764e+00
2.668674978271861e-05	2.280273e+00	3.423568e+00
2.670674978271862e-05	2.265625e+00	3.420779e+00
2.671674978271862e-05	2.266392e+00	3.419387e+00
2.672674978271862e-05	2.266671e+00	3.417995e+00
2.673674978271862e-05	2.266462e+00	3.416604e+00
2.674674978271862e-05	2.265765e+00	3.415214e+00
2.675674978271862e-05	2.264579e+00	3.413825e+00
2.676674978271863e-05	2.262905e+00	3.412437e+00
2.677674978271863e-05	2.260742e+00	3.411050e+00
2.679674978271863e-05	2.246094e+00	3.408278e+00
2.680371406843292e-05	2.246094e+00	3.407314e+00
2.681067835414720e-05	2.246094e+00	3.406351e+00
2.681764263986149e-05	2.246094e+00	3.405387e+00
2.682460692557578e-05	2.246094e+00	3.404423e+00
2.683157121129006e-05	2.246094e+00	3.403460e+00
2.683853549700435e-05	2.246094e+00	3.402496e+00
2.684549978271864e-05	2.246094e+00	3.401532e+00
2.685549978271864e-05	2.246094e+00	3.400151e+00
2.685924978271864e-05	2.233073e+00	3.399630e+00
2.686424978271864e-05	2.226562e+00	3.398938e+00
2.687442835414721e-05	2.227174e+00	3.397533e+00
2.688460692557578e-05	2.227427e+00	3.396128e+00
2.689478549700435e-05	2.227321e+00	3.394722e+00
2.690496406843293e-05	2.226856e+00	3.393315e+00
2.691514263986150e-05	2.226032e+00	3.391908e+00
2.692532121129007e-05	2.224849e+00	3.390500e+00
2.693549978271864e-05	2.223307e+00	3.389091e+00
2.694049978271864e-05	2.213542e+00	3.388401e+00
2.695049978271864e-05	2.207031e+00	3.387020e+00
2.695907121129007e-05	2.207788e+00	3.385832e+00
2.696764263986150e-05	2.208060e+00	3.384643e+00
2.697621406843293e-05	2.207847e+00	3.383454e+00
2.698478549700436e-05	2.207150e+00	3.382263e+00
2.699335692557579e-05	2.205967e+00	3.381072e+00
2.700192835414722e-05	2.204300e+00	3.379879e+00
2.701049978271865e-05	2.202148e+00	3.378686e+00
2.703049978271866e-05	2.187500e+00	3.375902e+00
2.704049978271866e-05	2.188267e+00	3.374505e+00
2.705049978271866e-05	2.188546e+00	3.373107e+00
2.706049978271866e-05	2.188337e+00	3.371707e+00
2.707049978271866e-05	2.187640e+00	3.370305e+00
2.708049978271866e-05	2.186454e+00	3.368900e+00
2.709049978271867e-05	2.184780e+00	3.367494e+00
2.710049978271867e-05	2.182617e+00	3.366086e+00
2.711424978271867e-05	2.167969e+00	3.364144e+00
2.712924978271867e-05	2.167969e+00	3.362021e+00
2.716049978271867e-05	2.167969e+00	3.357578e+00
2.716799978271867e-05	2.167969e+00	3.356507e+00
2.719799978271868e-05	2.148438e+00	3.352209e+00
2.720710692557582e-05	2.149042e+00	3.350900e+00
2.721621406843296e-05	2.149290e+00	3.349588e+00
2.722532121129011e-05	2.149181e+00	3.348273e+00
2.723442835414725e-05	2.148716e+00	3.346955e+00
2.724353549700440e-05	2.147895e+00	3.345634e+00
2.725264263986154e-05	2.146717e+00	3.344310e+00
2.726174978271869e-05	2.145182e+00	3.342983e+00
2.726674978271869e-05	2.135417e+00	3.342254e+00
2.727674978271869e-05	2.128906e+00	3.340795e+00
2.728532121129012e-05	2.129663e+00	3.339539e+00
2.729389263986155e-05	2.129935e+00	3.338282e+00
2.730246406843298e-05	2.129722e+00	3.337022e+00
2.731103549700441e-05	2.129025e+00	3.335761e+00
2.731960692557584e-05	2.127842e+00	3.334496e+00
2.732817835414727e-05	2.126175e+00	3.333230e+00
2.733674978271870e-05	2.124023e+00	3.331962e+00
2.735674978271870e-05	2.109375e+00	3.328995e+00
2.736532121129013e-05	2.110132e+00	3.327719e+00
2.737389263986156e-05	2.110404e+00	3.326441e+00
2.738246406843299e-05	2.110191e+00	3.325161e+00
2.739103549700442e-05	2.109493e+00	3.323879e+00
2.739960692557585e-05	2.108311e+00	3.322595e+00
2.740817835414728e-05	2.106644e+00	3.321310e+00
2.741674978271871e-05	2.104492e+00	3.320022e+00
2.743674978271871e-05	2.089844e+00	3.317009e+00
2.750674978271872e-05	2.089844e+00	3.306399e+00
2.751049978271872e-05	2.076823e+00	3.305826e+00
2.751549978271872e-05	2.070312e+00	3.305063e+00
2.752549978271872e-05	2.071080e+00	3.303539e+00
2.753549978271873e-05	2.071359e+00	3.302013e+00
2.754549978271873e-05	2.071150e+00	3.300486e+00
2.755549978271873e-05	2.070452e+00	3.298958e+00
2.756549978271873e-05	2.069266e+00	3.297428e+00
2.757549978271873e-05	2.067592e+00	3.295897e+00
2.758549978271873e-05	2.065430e+00	3.294365e+00
2.760549978271874e-05	2.050781e+00	3.291302e+00
2.761407121129017e-05	2.051538e+00	3.289987e+00
2.762264263986160e-05	2.051810e+00	3.288672e+00
2.763121406843303e-05	2.051597e+00	3.287356e+00
2.763978549700446e-05	2.050900e+00	3.286040e+00
2.764835692557589e-05	2.049717e+00	3.284725e+00
2.765692835414732e-05	2.048050e+00	3.283408e+00
2.766549978271875e-05	2.045898e+00	3.282092e+00
2.768549978271875e-05	2.031250e+00	3.279021e+00
2.769407121129018e-05	2.032007e+00	3.277707e+00
2.770264263986161e-05	2.032279e+00	3.276393e+00
2.771121406843304e-05	2.032066e+00	3.275078e+00
2.771978549700447e-05	2.031368e+00	3.273764e+00
2.772835692557590e-05	2.030186e+00	3.272449e+00
2.773692835414733e-05	2.028519e+00	3.271134e+00
2.774549978271876e-05	2.026367e+00	3.269819e+00
2.776549978271876e-05	2.011719e+00	3.266756e+00
2.777549978271876e-05	2.012486e+00	3.265225e+00
2.778549978271877e-05	2.012765e+00	3.263696e+00
2.779549978271877e-05	2.012556e+00	3.262166e+00
2.780549978271877e-05	2.011858e+00	3.260637e+00
2.781549978271877e-05	2.010672e+00	3.259109e+00
2.782549978271877e-05	2.008998e+00	3.257580e+00
2.783549978271877e-05	2.006836e+00	3.256053e+00
2.785674978271878e-05	1.992188e+00	3.252811e+00
2.791674978271878e-05	1.988932e+00	3.243680e+00
2.792174978271878e-05	1.979167e+00	3.242921e+00
2.793174978271878e-05	1.972656e+00	3.241402e+00
2.793942835414735e-05	1.972656e+00	3.240236e+00
2.794710692557593e-05	1.972656e+00	3.239070e+00
2.795478549700450e-05	1.972656e+00	3.237904e+00
2.796246406843307e-05	1.972656e+00	3.236738e+00
2.797014263986164e-05	1.972656e+00	3.235572e+00
2.797782121129022e-05	1.972656e+00	3.234406e+00
2.798549978271879e-05	1.972656e+00	3.233241e+00
2.800049978271879e-05	1.967773e+00	3.230968e+00
2.802174978271879e-05	1.953125e+00	3.227748e+00
2.803014263986165e-05	1.953125e+00	3.226477e+00
2.803853549700451e-05	1.953125e+00	3.225204e+00
2.804692835414737e-05	1.953125e+00	3.223932e+00
2.805532121129023e-05	1.953125e+00	3.222659e+00
2.806371406843308e-05	1.953125e+00	3.221385e+00
2.807210692557594e-05	1.953125e+00	3.220111e+00
2.808049978271880e-05	1.953125e+00	3.218837e+00
2.808799978271880e-05	1.940104e+00	3.217700e+00
2.809799978271880e-05	1.933594e+00	3.216185e+00
2.810799978271880e-05	1.934361e+00	3.214666e+00
2.811799978271880e-05	1.934640e+00	3.213146e+00
2.812799978271881e-05	1.934431e+00	3.211624e+00
2.813799978271881e-05	1.933733e+00	3.210102e+00
2.814799978271881e-05	1.932547e+00	3.208580e+00
2.815799978271881e-05	1.930873e+00	3.207056e+00
2.816799978271881e-05	1.928711e+00	3.205531e+00
2.818174978271881e-05	1.914062e+00	3.203431e+00
2.819103549700453e-05	1.914825e+00	3.202015e+00
2.820032121129024e-05	1.915100e+00	3.200596e+00
2.820960692557596e-05	1.914889e+00	3.199176e+00
2.821889263986167e-05	1.914191e+00	3.197753e+00
2.822817835414739e-05	1.913007e+00	3.196329e+00
2.823746406843311e-05	1.911337e+00	3.194903e+00
2.824674978271882e-05	1.909180e+00	3.193475e+00
2.826674978271883e-05	1.894531e+00	3.190396e+00
2.829049978271883e-05	1.894531e+00	3.186726e+00
2.830549978271883e-05	1.894531e+00	3.184405e+00
2.833674978271883e-05	1.891276e+00	3.179546e+00
2.833924978271883e-05	1.881510e+00	3.179157e+00
2.834424978271883e-05	1.875000e+00	3.178378e+00
2.835424978271883e-05	1.875767e+00	3.176817e+00
2.836424978271884e-05	1.876046e+00	3.175254e+00
2.837424978271884e-05	1.875837e+00	3.173688e+00
2.838424978271884e-05	1.875140e+00	3.172120e+00
2.839424978271884e-05	1.873954e+00	3.170549e+00
2.840424978271884e-05	1.872280e+00	3.168975e+00
2.841424978271884e-05	1.870117e+00	3.167398e+00
2.843424978271885e-05	1.855469e+00	3.164241e+00
2.844407121129028e-05	1.856272e+00	3.162684e+00
2.845389263986171e-05	1.856575e+00	3.161126e+00
2.846371406843314e-05	1.856378e+00	3.159565e+00
2.847353549700457e-05	1.855681e+00	3.158002e+00
2.848335692557600e-05	1.854483e+00	3.156437e+00
2.849317835414743e-05	1.852784e+00	3.154870e+00
2.850299978271886e-05	1.850586e+00	3.153301e+00
2.852299978271886e-05	1.835938e+00	3.150097e+00
2.853282121129029e-05	1.836585e+00	3.148522e+00
2.854264263986172e-05	1.836784e+00	3.146944e+00
2.855246406843315e-05	1.836535e+00	3.145364e+00
2.856228549700458e-05	1.835837e+00	3.143783e+00
2.857210692557601e-05	1.834691e+00	3.142199e+00
2.858192835414744e-05	1.833097e+00	3.140614e+00
2.859174978271887e-05	1.831055e+00	3.139026e+00
2.861174978271887e-05	1.816406e+00	3.135789e+00
2.864174978271888e-05	1.816406e+00	3.130921e+00
2.865299978271888e-05	1.816406e+00	3.129091e+00
2.866049978271888e-05	1.816406e+00	3.127872e+00
2.869049978271888e-05	1.796875e+00	3.122988e+00
2.870174978271888e-05	1.796875e+00	3.121153e+00
2.870835692557603e-05	1.796875e+00	3.120074e+00
