time	V(in)	V(out1)	V(out2)
1.752310017413557e-03	2.089844e+00	4.723327e+00	4.973475e+00
1.810903767413559e-03	2.090227e+00	4.723327e+00	4.973475e+00
1.869497517413561e-03	2.091413e+00	4.723327e+00	4.973475e+00
1.928091267413563e-03	2.093401e+00	4.723327e+00	4.973475e+00
1.986685017413566e-03	2.096191e+00	4.723327e+00	4.973475e+00
2.045278767413568e-03	2.099784e+00	4.723327e+00	4.973475e+00
2.103872517413570e-03	2.104178e+00	4.723327e+00	4.973475e+00
2.162466267413572e-03	2.109375e+00	4.723327e+00	4.973475e+00
2.338247517413579e-03	2.114258e+00	4.723327e+00	4.973475e+00
2.514028767413586e-03	2.128906e+00	4.723327e+00	4.973475e+00
2.572622517413588e-03	2.129290e+00	4.723327e+00	4.973475e+00
2.631216267413590e-03	2.130476e+00	4.723327e+00	4.973475e+00
2.689810017413592e-03	2.132464e+00	4.723327e+00	4.973475e+00
2.748403767413594e-03	2.135254e+00	4.723327e+00	4.973475e+00
2.806997517413597e-03	2.138846e+00	4.723327e+00	4.973475e+00
2.865591267413599e-03	2.143241e+00	4.723327e+00	4.973475e+00
2.924185017413601e-03	2.148438e+00	4.723327e+00	4.973475e+00
2.982778767413603e-03	2.148821e+00	4.723327e+00	4.973475e+00
3.041372517413606e-03	2.150007e+00	4.723327e+00	4.973475e+00
3.099966267413608e-03	2.151995e+00	4.723327e+00	4.973475e+00
3.158560017413610e-03	2.154785e+00	4.723327e+00	4.973475e+00
3.217153767413612e-03	2.158378e+00	4.723327e+00	4.973475e+00
3.275747517413614e-03	2.162772e+00	4.723327e+00	4.973475e+00
3.334341267413617e-03	2.167969e+00	4.723327e+00	4.973475e+00
3.510122517413623e-03	2.172852e+00	4.723327e+00	4.973475e+00
3.685903767413630e-03	2.187500e+00	4.723327e+00	4.973475e+00
3.744497517413632e-03	2.187884e+00	4.723327e+00	4.973475e+00
3.803091267413634e-03	2.189069e+00	4.723327e+00	4.973475e+00
3.861685017413637e-03	2.191057e+00	4.723327e+00	4.973475e+00
3.920278767413639e-03	2.193848e+00	4.723327e+00	4.973475e+00
3.978872517413641e-03	2.197440e+00	4.723327e+00	4.973475e+00
4.037466267413643e-03	2.201835e+00	4.723327e+00	4.973475e+00
4.096060017413646e-03	2.207031e+00	4.723327e+00	4.973475e+00
4.154653767413648e-03	2.207415e+00	4.723327e+00	4.973475e+00
4.213247517413650e-03	2.208601e+00	4.723327e+00	4.973475e+00
4.271841267413652e-03	2.210589e+00	4.723327e+00	4.973475e+00
4.330435017413654e-03	2.213379e+00	4.723327e+00	4.973475e+00
4.389028767413657e-03	2.216971e+00	4.723327e+00	4.973475e+00
4.447622517413659e-03	2.221366e+00	4.723327e+00	4.973475e+00
4.506216267413661e-03	2.226562e+00	4.723327e+00	4.973475e+00
4.681997517413668e-03	2.231445e+00	4.723327e+00	4.973475e+00
4.857778767413674e-03	2.246094e+00	4.723327e+00	4.973475e+00
4.916372517413677e-03	2.246477e+00	4.723327e+00	4.973475e+00
4.974966267413679e-03	2.247663e+00	4.723327e+00	4.973475e+00
5.033560017413681e-03	2.249651e+00	4.723327e+00	4.973475e+00
5.092153767413683e-03	2.252441e+00	4.723327e+00	4.973475e+00
5.150747517413685e-03	2.256034e+00	4.723327e+00	4.973475e+00
5.209341267413688e-03	2.260428e+00	4.723327e+00	4.973475e+00
5.267935017413690e-03	2.265625e+00	4.723327e+00	4.973475e+00
5.326528767413692e-03	2.266009e+00	4.723327e+00	4.973475e+00
5.385122517413694e-03	2.267194e+00	4.723327e+00	4.973475e+00
5.443716267413697e-03	2.269182e+00	4.723327e+00	4.973475e+00
5.502310017413699e-03	2.271973e+00	4.723327e+00	4.973475e+00
5.560903767413701e-03	2.275565e+00	4.723327e+00	4.973475e+00
5.619497517413703e-03	2.279960e+00	4.723327e+00	4.973475e+00
5.678091267413705e-03	2.285156e+00	4.723327e+00	4.973475e+00
5.853872517413712e-03	2.290039e+00	4.723327e+00	4.973475e+00
6.029653767413719e-03	2.304688e+00	4.723327e+00	4.973475e+00
6.088247517413721e-03	2.305071e+00	4.723327e+00	4.973475e+00
6.146841267413723e-03	2.306257e+00	4.723327e+00	4.973475e+00
6.205435017413725e-03	2.308245e+00	4.723327e+00	4.973475e+00
6.264028767413728e-03	2.311035e+00	4.723327e+00	4.973475e+00
6.322622517413730e-03	2.314628e+00	4.723327e+00	4.973475e+00
6.381216267413732e-03	2.319022e+00	4.723327e+00	4.973475e+00
6.439810017413734e-03	2.324219e+00	4.723327e+00	4.973475e+00
6.498403767413737e-03	2.324602e+00	4.723327e+00	4.973475e+00
6.556997517413739e-03	2.325788e+00	4.723327e+00	4.973475e+00
6.615591267413741e-03	2.327776e+00	4.723327e+00	4.973475e+00
6.674185017413743e-03	2.330566e+00	4.723327e+00	4.973475e+00
6.732778767413745e-03	2.334159e+00	4.723327e+00	4.973475e+00
6.791372517413748e-03	2.338553e+00	4.723327e+00	4.973475e+00
6.849966267413750e-03	2.343750e+00	4.723327e+00	4.973475e+00
7.025747517413757e-03	2.348633e+00	4.723327e+00	4.973475e+00
7.201528767413763e-03	2.363281e+00	4.723327e+00	4.973475e+00
7.377310017413770e-03	2.363281e+00	4.723327e+00	4.973475e+00
7.443227986163772e-03	2.363281e+00	4.723327e+00	4.973475e+00
7.460901955432572e-03	2.363281e+00	4.723327e+00	4.973475e+00
7.460930565662063e-03	2.371094e+00	4.723327e+00	4.973475e+00
7.460937718219436e-03	2.382517e+00	4.723327e+00	4.973475e+00
7.460937941736856e-03	2.382812e+00	4.723327e+00	4.973475e+00
7.460938388771689e-03	2.382812e+00	4.723327e+00	4.973475e+00
7.460939282841361e-03	2.382812e+00	4.723327e+00	4.973475e+00
7.460939922569736e-03	2.382812e+00	4.723327e+00	4.973475e+00
7.460940135812520e-03	2.382812e+00	4.723327e+00	4.973475e+00
7.460940562298089e-03	2.382812e+00	4.678737e+00	4.973475e+00
7.460940988783686e-03	2.382812e+00	4.485512e+00	4.973475e+00
7.460941841754880e-03	2.382812e+00	3.831522e+00	4.973475e+00
7.460942841754879e-03	2.382812e+00	2.995099e+00	4.973475e+00
7.460943841754879e-03	2.382812e+00	2.158677e+00	4.973475e+00
7.460944841754878e-03	2.382812e+00	1.322254e+00	4.973475e+00
7.460945841754878e-03	2.382812e+00	6.708015e-01	4.973475e+00
7.460947841754877e-03	2.382812e+00	1.330292e-01	4.973475e+00
7.460951841754875e-03	2.382812e+00	-5.089736e-03	4.973475e+00
7.460959841754877e-03	2.382812e+00	1.980500e-03	4.973475e+00
7.460975841754876e-03	2.382812e+00	-8.745746e-04	4.973475e+00
7.461007841754873e-03	2.382812e+00	4.110374e-04	4.973475e+00
7.461071841754874e-03	2.382812e+00	-1.992621e-04	4.973475e+00
7.461199841754876e-03	2.382812e+00	9.810241e-05	4.973475e+00
7.461455841754873e-03	2.382812e+00	-4.867527e-05	4.973475e+00
7.461967841754874e-03	2.382812e+00	2.424357e-05	4.973475e+00
7.462991841754876e-03	2.382812e+00	-1.209850e-05	4.973475e+00
7.465039841754874e-03	2.382812e+00	6.043663e-06	4.973475e+00
7.540781270326305e-03	2.381950e+00	3.189455e-06	4.973475e+00
7.616522698897737e-03	2.382306e+00	9.989000e-07	4.973475e+00
7.692264127469169e-03	2.383879e+00	-5.280009e-07	4.973475e+00
7.768005556040600e-03	2.386669e+00	-1.391248e-06	4.973475e+00
7.843746984612031e-03	2.390676e+00	-1.590842e-06	4.973475e+00
7.919488413183464e-03	2.395901e+00	-1.126782e-06	4.973475e+00
7.995229841754894e-03	2.402344e+00	9.313226e-10	4.973475e+00
8.053823591754897e-03	2.402727e+00	9.313226e-10	4.973475e+00
8.112417341754899e-03	2.403913e+00	9.313226e-10	4.973475e+00
8.171011091754901e-03	2.405901e+00	9.313226e-10	4.973475e+00
8.229604841754903e-03	2.408691e+00	9.313226e-10	4.973475e+00
8.288198591754906e-03	2.412284e+00	9.313226e-10	4.973475e+00
8.346792341754908e-03	2.416678e+00	9.313226e-10	4.973475e+00
8.405386091754910e-03	2.421875e+00	9.313226e-10	4.973475e+00
8.581167341754917e-03	2.426758e+00	9.313226e-10	4.973475e+00
8.756948591754923e-03	2.441406e+00	-9.313226e-10	4.973475e+00
8.815542341754926e-03	2.441790e+00	-5.454889e-10	4.973475e+00
8.874136091754928e-03	2.442976e+00	-1.995691e-10	4.973475e+00
8.932729841754930e-03	2.444964e+00	1.064369e-10	4.973475e+00
8.991323591754932e-03	2.447754e+00	3.725290e-10	4.973475e+00
9.049917341754934e-03	2.451346e+00	5.987074e-10	4.973475e+00
9.108511091754937e-03	2.455741e+00	7.849719e-10	4.973475e+00
9.167104841754939e-03	2.460938e+00	9.313226e-10	4.973475e+00
9.225698591754941e-03	2.461321e+00	9.313226e-10	4.973475e+00
9.284292341754943e-03	2.462507e+00	9.313226e-10	4.973475e+00
9.342886091754946e-03	2.464495e+00	9.313226e-10	4.973475e+00
9.401479841754948e-03	2.467285e+00	9.313226e-10	4.973475e+00
9.460073591754950e-03	2.470878e+00	9.313226e-10	4.973475e+00
9.518667341754952e-03	2.475272e+00	9.313226e-10	4.973475e+00
9.577261091754954e-03	2.480469e+00	9.313226e-10	4.973475e+00
9.753042341754961e-03	2.485352e+00	-9.313226e-10	4.973475e+00
9.811636091754963e-03	2.498915e+00	1.944989e-02	4.973475e+00
9.818960310504964e-03	2.500000e+00	4.376910e-03	4.973475e+00
9.820791365192462e-03	2.500000e+00	1.688235e-07	4.973475e+00
9.823084653901769e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.825222374488629e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.827357412866472e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.829493345313987e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.831631065900848e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.833766104278691e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.835902036726206e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.838039757313066e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.840174795690909e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.842310728138425e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.844448448725285e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.846583487103128e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.848719419550643e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.850857140137503e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.852992178515346e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.855128110962862e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.857265831549722e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.859400869927565e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.861536802375080e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.863674522961940e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.865809561339783e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.867945493787299e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.870083214374159e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.872218252752002e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.874354185199517e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.876491905786378e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.878626944164220e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.880762876611736e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.882900597198596e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.885035635576439e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.887171568023954e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.889309288610815e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.891444326988658e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.893580259436173e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.895717980023033e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.897853018400876e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.899988950848392e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.902126671435252e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.904261709813095e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.906397642260610e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.908535362847470e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.910670401225313e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.912806333672829e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.914944054259689e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.917079092637532e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.919215025085047e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.921352745671908e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.923487784049750e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.925623716497266e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.927761437084126e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.929896475461969e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.932032407909484e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.934170128496345e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.936305166874188e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.938441099321703e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.940578819908563e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.942713858286406e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.944849790733921e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.946987511320782e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.949122549698625e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.951258482146140e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.953396202733000e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.955531241110843e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.957667173558359e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.959804894145219e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.961939932523062e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.964075864970577e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.966213585557437e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.968348623935280e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.970484556382796e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.972622276969656e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.974757315347499e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.976893247795014e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.979030968381875e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.981166006759717e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.983301939207233e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.985439659794093e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.987574698171936e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.989710630619451e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.991848351206312e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.993983389584155e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.996119322031670e-03	2.500000e+00	0.000000e+00	4.973475e+00
9.998257042618530e-03	2.500000e+00	0.000000e+00	4.973475e+00
1.000039208099637e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.000252801344389e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.000466573403075e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.000680077240859e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.000893670485611e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.001107442544297e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.001320946382081e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.001534539626833e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.001748311685519e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.001961815523303e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.002175408768054e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.002389180826740e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.002602684664525e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.002816277909276e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.003030049967962e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.003243553805747e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.003457147050498e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.003670919109184e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.003884422946968e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.004098016191720e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.004311788250406e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.004525292088190e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.004738885332942e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.004952657391628e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.005166161229412e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.005379754474164e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.005593526532850e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.005807030370634e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.006020623615386e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.006234395674072e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.006447899511856e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.006661492756607e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.006875264815293e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.007088768653078e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.007302361897829e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.007516133956515e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.007729637794300e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.007943231039051e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.008157003097737e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.008370506935521e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.008584100180273e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.008797872238959e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.009011376076743e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.009224969321495e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.009438741380181e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.009652245217965e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.009865838462717e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.010079610521403e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.010293114359187e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.010506707603939e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.010720479662625e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.010933983500409e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.011147576745160e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.011361348803846e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.011574852641631e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.011788445886382e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.012002217945068e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.012215721782853e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.012429315027604e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.012643087086290e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.012856590924074e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.013070184168826e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.013283956227512e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.013497460065296e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.013711053310048e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.013924825368734e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.014138329206518e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.014351922451270e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.014565694509956e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.014779198347740e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.014992791592492e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.015206563651178e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.015420067488962e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.015633660733713e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.015847432792399e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.016060936630184e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.016274529874935e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.016488301933621e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.016701805771406e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.016915399016157e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.017129171074843e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.017342674912627e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.017556268157379e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.017770040216065e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.017983544053849e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.018197137298601e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.018410909357287e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.018624413195071e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.018838006439823e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.019051778498509e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.019265282336293e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.019478875581045e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.019530821029015e-02	2.500000e+00	0.000000e+00	4.973475e+00
1.019531178656884e-02	2.507812e+00	0.000000e+00	4.973475e+00
1.019531268063851e-02	2.516352e+00	0.000000e+00	4.973475e+00
1.019531311213099e-02	2.519531e+00	0.000000e+00	4.973475e+00
1.019531397511595e-02	2.519531e+00	0.000000e+00	4.869383e+00
1.019531490027033e-02	2.519531e+00	0.000000e+00	4.430076e+00
1.019531590027033e-02	2.519531e+00	0.000000e+00	3.609583e+00
1.019531690027033e-02	2.519531e+00	0.000000e+00	2.677056e+00
1.019531790027033e-02	2.519531e+00	0.000000e+00	1.744530e+00
1.019531890027033e-02	2.519531e+00	0.000000e+00	8.721983e-01
1.019531990027033e-02	2.519531e+00	0.000000e+00	3.191926e-01
1.019532190027033e-02	2.519531e+00	0.000000e+00	1.414793e-02
1.019532590027033e-02	2.519531e+00	0.000000e+00	-4.351417e-03
1.019533390027033e-02	2.519531e+00	0.000000e+00	1.717448e-03
1.019534990027033e-02	2.519531e+00	0.000000e+00	-7.637019e-04
1.019538190027033e-02	2.519531e+00	0.000000e+00	3.601660e-04
1.019544590027033e-02	2.519531e+00	0.000000e+00	-1.749024e-04
1.019557390027033e-02	2.519531e+00	0.000000e+00	8.618459e-05
1.019582990027033e-02	2.519531e+00	0.000000e+00	-4.277937e-05
1.019634190027033e-02	2.519531e+00	0.000000e+00	2.131114e-05
1.019736590027033e-02	2.519531e+00	0.000000e+00	-1.063695e-05
1.019941390027033e-02	2.519531e+00	0.000000e+00	5.312885e-06
1.027515532884176e-02	2.518669e+00	0.000000e+00	2.804412e-06
1.035089675741319e-02	2.519025e+00	0.000000e+00	8.791017e-07
1.042663818598462e-02	2.520597e+00	0.000000e+00	-4.630450e-07
1.050237961455605e-02	2.523388e+00	0.000000e+00	-1.222029e-06
1.057812104312749e-02	2.527395e+00	0.000000e+00	-1.397849e-06
1.065386247169892e-02	2.532620e+00	0.000000e+00	-9.905060e-07
1.072960390027035e-02	2.539062e+00	0.000000e+00	0.000000e+00
1.078819765027035e-02	2.539446e+00	0.000000e+00	-3.658767e-10
1.084679140027035e-02	2.540632e+00	0.000000e+00	-5.654458e-10
1.090538515027036e-02	2.542620e+00	0.000000e+00	-5.987074e-10
1.096397890027036e-02	2.545410e+00	0.000000e+00	-4.656613e-10
1.102257265027036e-02	2.549003e+00	0.000000e+00	-1.663076e-10
1.108116640027036e-02	2.553397e+00	0.000000e+00	2.993537e-10
1.113976015027036e-02	2.558594e+00	0.000000e+00	9.313226e-10
1.131554140027037e-02	2.563477e+00	0.000000e+00	0.000000e+00
1.149132265027038e-02	2.578125e+00	0.000000e+00	9.313226e-10
1.154991640027038e-02	2.578509e+00	0.000000e+00	7.251011e-10
1.160851015027038e-02	2.579694e+00	0.000000e+00	4.989228e-10
1.166710390027038e-02	2.581682e+00	0.000000e+00	2.527876e-10
1.172569765027039e-02	2.584473e+00	0.000000e+00	-1.330461e-11
1.178429140027039e-02	2.588065e+00	0.000000e+00	-2.993537e-10
1.184288515027039e-02	2.592460e+00	0.000000e+00	-6.053597e-10
1.190147890027039e-02	2.597656e+00	0.000000e+00	-9.313226e-10
1.196844318598468e-02	2.599360e+00	0.000000e+00	-4.166828e-10
1.203540747169897e-02	2.601426e+00	0.000000e+00	-7.358959e-11
1.210237175741326e-02	2.603854e+00	0.000000e+00	9.795701e-11
1.216933604312755e-02	2.606644e+00	0.000000e+00	9.795701e-11
1.223630032884183e-02	2.609797e+00	0.000000e+00	-7.358959e-11
1.230326461455612e-02	2.613311e+00	0.000000e+00	-4.166828e-10
1.237022890027041e-02	2.617188e+00	0.000000e+00	-9.313226e-10
1.244556372169899e-02	2.622841e+00	0.000000e+00	-5.542042e-10
1.252089854312756e-02	2.627772e+00	0.000000e+00	-2.584432e-10
1.259623336455613e-02	2.631982e+00	0.000000e+00	-4.403964e-11
