time	V(in)	V(out1)	V(out2)
2.467622140175346e-02	1.235352e+00	4.723327e+00	4.973475e+00
2.516450265175346e-02	1.254883e+00	4.723327e+00	4.973475e+00
2.565278390175346e-02	1.284180e+00	4.723327e+00	4.973475e+00
2.614106515175346e-02	1.308594e+00	4.723327e+00	4.973475e+00
2.687348702675346e-02	1.342773e+00	4.723327e+00	4.973475e+00
2.715250488389631e-02	1.357670e+00	4.723327e+00	4.973475e+00
2.743152274103917e-02	1.372252e+00	4.723327e+00	4.973475e+00
2.771054059818203e-02	1.386518e+00	4.723327e+00	4.973475e+00
2.798955845532488e-02	1.400469e+00	4.723327e+00	4.973475e+00
2.826857631246774e-02	1.414105e+00	4.723327e+00	4.973475e+00
2.854759416961060e-02	1.427425e+00	4.723327e+00	4.973475e+00
2.882661202675346e-02	1.440430e+00	4.723327e+00	4.973475e+00
2.917538434818203e-02	1.458738e+00	4.723327e+00	4.973475e+00
2.952415666961060e-02	1.476757e+00	4.723327e+00	4.973475e+00
2.987292899103917e-02	1.494486e+00	4.723327e+00	4.973475e+00
3.022170131246774e-02	1.511924e+00	4.723327e+00	4.973475e+00
3.057047363389631e-02	1.529073e+00	4.723327e+00	4.973475e+00
3.091924595532488e-02	1.545931e+00	4.723327e+00	4.973475e+00
3.126801827675346e-02	1.562500e+00	4.723327e+00	4.973475e+00
3.154703613389631e-02	1.577537e+00	4.723327e+00	4.973475e+00
3.182605399103917e-02	1.592212e+00	4.723327e+00	4.973475e+00
3.210507184818202e-02	1.606525e+00	4.723327e+00	4.973475e+00
3.238408970532489e-02	1.620476e+00	4.723327e+00	4.973475e+00
3.266310756246774e-02	1.634065e+00	4.723327e+00	4.973475e+00
3.294212541961060e-02	1.647292e+00	4.723327e+00	4.973475e+00
3.322114327675346e-02	1.660156e+00	4.723327e+00	4.973475e+00
3.350016113389631e-02	1.675193e+00	4.723327e+00	4.973475e+00
